group_id,item_id,target_word,target_level,target_POS,tested_sense_desc,condition,foil_type,foil_subtype,review_priority,candidate_id,approach_label,sentence_text,syntactic_frame,rationale,known_risks,r1_q1,r1_q2,r1_q3,r1_q4,r1_notes,r2_q1,r2_q2,r2_q3,r2_q4,r2_notes,r1_best_candidate,r1_blend_spec,r1_group_notes,r2_best_candidate,r2_blend_spec,r2_group_notes,adjudication_final_candidate,adjudication_notes
uvlt_3k_t04_i02_app,uvlt_3k_t04_i02,heritage,3K,noun,history,appropriate,NA,,careful,2,preserve-frame,They preserved their cultural heritage carefully.,SVO-adv,history sense forced by 'preserved their cultural' + adverb,,,,,,,,,,,,,,,,,,,
uvlt_3k_t04_i02_app,uvlt_3k_t04_i02,heritage,3K,noun,history,appropriate,NA,,careful,3,connect-frame,Rich heritage connects many different families.,SVO,history sense forced by 'rich heritage connects many different families',,,,,,,,,,,,,,,,,,,
uvlt_3k_t04_i02_inapp,uvlt_3k_t04_i02,heritage,3K,noun,history,inappropriate,b_collocation,b_collocation,careful,1,draft-v1,We should protect our sleeping heritage.,SVO,heritage + 'sleeping' non-collocate (cultural/national/rich/shared heritage standard),could slide to a_selectional. Flagging.,,,,,,,,,,,,,,,,,,
uvlt_3k_t04_i02_inapp,uvlt_3k_t04_i02,heritage,3K,noun,history,inappropriate,b_collocation,b_collocation,careful,2,modifier-collocate,They preserved their hungry heritage carefully.,SVO-adv,'hungry heritage' non-collocate; heritage modifiers: cultural/national/rich/shared/ancient standard,,,,,,,,,,,,,,,,,,,
uvlt_3k_t04_i02_inapp,uvlt_3k_t04_i02,heritage,3K,noun,history,inappropriate,b_collocation,b_collocation,careful,3,modifier-collocate-2,Sleepy heritage connects many different families.,SVO,'sleepy heritage' non-collocate; heritage + cultural/historical modifier standard,,,,,,,,,,,,,,,,,,,
uvlt_3k_t04_i03_app,uvlt_3k_t04_i03,asset,3K,noun,useful thing,appropriate,NA,,careful,1,draft-v1,His skills are a great asset here.,SVC,useful-thing sense forced by 'skills are a great',,,,,,,,,,,,,,,,,,,
uvlt_3k_t04_i03_app,uvlt_3k_t04_i03,asset,3K,noun,useful thing,appropriate,NA,,careful,2,real-frame,Her experience is a real asset.,SVC,useful-thing sense forced by 'experience is a real asset',,,,,,,,,,,,,,,,,,,
uvlt_3k_t04_i03_app,uvlt_3k_t04_i03,asset,3K,noun,useful thing,appropriate,NA,,careful,3,value-frame,The company values its major assets.,SVO,useful-thing sense forced by 'company values its major assets',,,,,,,,,,,,,,,,,,,
uvlt_3k_t04_i03_inapp,uvlt_3k_t04_i03,asset,3K,noun,useful thing,inappropriate,b_collocation,b_collocation,careful,1,draft-v1,His skills are a great eating asset.,SVC,asset + 'eating' modifier non-collocate (great/valuable/real/huge/major asset standard),,,,,,,,,,,,,,,,,,,
uvlt_3k_t04_i03_inapp,uvlt_3k_t04_i03,asset,3K,noun,useful thing,inappropriate,b_collocation,b_collocation,careful,2,modifier-collocate,Her experience is a sleepy asset.,SVC,'sleepy asset' non-collocate; asset modifiers: great/valuable/real/huge/major standard,,,,,,,,,,,,,,,,,,,
uvlt_3k_t04_i03_inapp,uvlt_3k_t04_i03,asset,3K,noun,useful thing,inappropriate,b_collocation,b_collocation,careful,3,modifier-collocate-2,The company values its singing assets.,SVO,'singing asset' non-collocate; asset + value/size/kind modifier standard,,,,,,,,,,,,,,,,,,,
uvlt_3k_t05_i01_app,uvlt_3k_t05_i01,intelligence,3K,noun,ability to learn,appropriate,NA,,careful,1,draft-v1,His intelligence helped solve the problem.,"SVO (app); SVO-PP (inapp, slight mismatch)",ability-to-learn sense forced by 'helped solve the problem',frame mismatch. Consider revise; but matches ±1 word constraint.,,,,,,,,,,,,,,,,,,
uvlt_3k_t05_i01_app,uvlt_3k_t05_i01,intelligence,3K,noun,ability to learn,appropriate,NA,,careful,2,impress-frame,His intelligence impressed every single teacher.,SVO,ability-to-learn sense forced by 'intelligence impressed every single teacher',,,,,,,,,,,,,,,,,,,
uvlt_3k_t05_i01_app,uvlt_3k_t05_i01,intelligence,3K,noun,ability to learn,appropriate,NA,,careful,3,help-frame,Her intelligence helped many young students.,SVO,ability-to-learn sense forced by 'intelligence helped many young students',,,,,,,,,,,,,,,,,,,
uvlt_3k_t05_i01_inapp,uvlt_3k_t05_i01,intelligence,3K,noun,ability to learn,inappropriate,a_selectional,a_selectional,careful,1,draft-v1,His intelligence ate dinner in silence.,"SVO (app); SVO-PP (inapp, slight mismatch)",intelligence (-animate abstract) + 'ate' (+animate/+agent),frame mismatch. Consider revise; but matches ±1 word constraint.,,,,,,,,,,,,,,,,,,
uvlt_3k_t05_i01_inapp,uvlt_3k_t05_i01,intelligence,3K,noun,ability to learn,inappropriate,a_selectional,a_selectional,careful,2,animate-violation,His intelligence chewed every single teacher.,SVO,intelligence (-animate abstract) + 'chewed' (+animate action) violates agent selection,,,,,,,,,,,,,,,,,,,
uvlt_3k_t05_i01_inapp,uvlt_3k_t05_i01,intelligence,3K,noun,ability to learn,inappropriate,a_selectional,a_selectional,careful,3,substance-violation,Her intelligence melted many young students.,SVO,intelligence (-substance abstract) + 'melted' requires +substance subject,,,,,,,,,,,,,,,,,,,
uvlt_3k_t05_i02_app,uvlt_3k_t05_i02,pit,3K,noun,deep place,appropriate,NA,,careful,1,draft-v1,They dug a deep pit quickly.,SVO,deep-place sense forced by 'dug a deep',,,,,,,,,,,,,,,,,,,
uvlt_3k_t05_i02_app,uvlt_3k_t05_i02,pit,3K,noun,deep place,appropriate,NA,,careful,2,cover-frame,Workers covered the deep round pit.,SVO,deep-place sense forced by 'covered the deep round pit',,,,,,,,,,,,,,,,,,,
uvlt_3k_t05_i02_app,uvlt_3k_t05_i02,pit,3K,noun,deep place,appropriate,NA,,careful,3,fall-frame,She fell into the old pit.,SV-PP,deep-place sense forced by 'fell into the old pit',,,,,,,,,,,,,,,,,,,
uvlt_3k_t05_i02_inapp,uvlt_3k_t05_i02,pit,3K,noun,deep place,inappropriate,a_selectional,a_selectional,careful,1,draft-v1,They dug a talking pit quickly.,SVO,pit (-sentient hole) + 'talking' (+sentient),,,,,,,,,,,,,,,,,,,
uvlt_3k_t05_i02_inapp,uvlt_3k_t05_i02,pit,3K,noun,deep place,inappropriate,a_selectional,a_selectional,careful,2,animate-violation,Workers covered the singing round pit.,SVO,pit (-sentient hole) + 'singing' requires +animate modified noun,,,,,,,,,,,,,,,,,,,
uvlt_3k_t05_i02_inapp,uvlt_3k_t05_i02,pit,3K,noun,deep place,inappropriate,a_selectional,a_selectional,careful,3,animate-violation-2,She fell into the sleepy pit.,SV-PP,pit is -animate; 'sleepy' requires +animate modified noun,,,,,,,,,,,,,,,,,,,
uvlt_3k_t05_i03_app,uvlt_3k_t05_i03,audience,3K,noun,people who watch and listen,appropriate,NA,,routine,1,draft-v1,The audience clapped after the show.,SV-PP,watchers/listeners sense forced by 'clapped after show',,,,,,,,,,,,,,,,,,,
uvlt_3k_t05_i03_app,uvlt_3k_t05_i03,audience,3K,noun,people who watch and listen,appropriate,NA,,routine,2,cheer-frame,The audience cheered after the performance.,SV-PP,watchers/listeners sense forced by 'audience cheered after the performance',,,,,,,,,,,,,,,,,,,
uvlt_3k_t05_i03_app,uvlt_3k_t05_i03,audience,3K,noun,people who watch and listen,appropriate,NA,,routine,3,watch-frame,A large audience watched the movie.,SVO,watchers/listeners sense forced by 'large audience watched the movie',,,,,,,,,,,,,,,,,,,
uvlt_3k_t05_i03_inapp,uvlt_3k_t05_i03,audience,3K,noun,people who watch and listen,inappropriate,a_selectional,a_selectional,routine,1,draft-v1,The audience rusted after the show.,SV-PP,audience (+human collective) + 'rusted' (+metal) violates material,,,,,,,,,,,,,,,,,,,
uvlt_3k_t05_i03_inapp,uvlt_3k_t05_i03,audience,3K,noun,people who watch and listen,inappropriate,a_selectional,a_selectional,routine,2,substance-violation,The audience melted after the performance.,SV-PP,audience (+human collective) + 'melted' (+substance process) violates +human selection,,,,,,,,,,,,,,,,,,,
uvlt_3k_t05_i03_inapp,uvlt_3k_t05_i03,audience,3K,noun,people who watch and listen,inappropriate,a_selectional,a_selectional,routine,3,verb-collocate,A large audience boiled the movie.,SVO,audience (+human collective perceiver) + 'boiled' (material process) non-collocate verb frame,,,,,,,,,,,,,,,,,,,
uvlt_3k_t06_i02_app,uvlt_3k_t06_i02,specify,3K,verb,say clearly,appropriate,NA,,critical,1,draft-v1,Please specify the exact meeting date.,SVO,say-clearly sense forced by 'exact meeting date',CRITICAL item. Report verb with broad collocates — foil may feel arbitrary. Native flag.,,,,,,,,,,,,,,,,,,
uvlt_3k_t06_i02_app,uvlt_3k_t06_i02,specify,3K,verb,say clearly,appropriate,NA,,critical,2,time-obj,You must specify the meeting time.,SVO,say-clearly sense forced by modal 'must' + 'specify the meeting time'; base form target,CRITICAL: cand2/3 must block arbitrariness — using tightly bound collocates.,,,,,,,,,,,,,,,,,,
uvlt_3k_t06_i02_app,uvlt_3k_t06_i02,specify,3K,verb,say clearly,appropriate,NA,,critical,3,address-obj,Please specify the address for delivery.,SVO-PP,say-clearly sense forced by 'specify the address for delivery',CRITICAL: address/delivery is a canonical specify-object; swap breaks more visibly.,,,,,,,,,,,,,,,,,,
uvlt_3k_t06_i02_inapp,uvlt_3k_t06_i02,specify,3K,verb,say clearly,inappropriate,b_collocation,b_collocation,critical,1,draft-v1,Please specify the exact meeting cloud.,SVO,specify + 'cloud' as obj non-collocate (specify date/time/amount/location/conditions/requirements standard),CRITICAL item. Report verb with broad collocates — foil may feel arbitrary. Native flag.,,,,,,,,,,,,,,,,,,
uvlt_3k_t06_i02_inapp,uvlt_3k_t06_i02,specify,3K,verb,say clearly,inappropriate,b_collocation,b_collocation,critical,2,object-collocate,You must specify the meeting rainbow.,SVO,'specify a rainbow' non-collocate; specify date/time/amount/location/conditions/requirements standard. Rainbow blocks conditional-rescue,CRITICAL: rainbow chosen to avoid compositional rescue; unambiguously external concrete.,,,,,,,,,,,,,,,,,,
uvlt_3k_t06_i02_inapp,uvlt_3k_t06_i02,specify,3K,verb,say clearly,inappropriate,b_collocation,b_collocation,critical,3,prep-collocate,Please specify the address for rainbows.,SVO-PP,specify + 'for rainbows' governed-PP non-collocate; specify + for + purpose/recipient (delivery/reference/clarity) standard,CRITICAL: swap moved to governed prep-object so candidate 3 tests a different syntactic position from candidate 2.,,,,,,,,,,,,,,,,,,
uvlt_3k_t06_i03_app,uvlt_3k_t06_i03,exhibit,3K,verb,show in public,appropriate,NA,,critical,1,draft-v1,The museum exhibits ancient Greek art.,SVO,show-in-public sense forced by 'museum' + 'ancient Greek art',CRITICAL item. Reviewer flag.,,,,,,,,,,,,,,,,,,
uvlt_3k_t06_i03_app,uvlt_3k_t06_i03,exhibit,3K,verb,show in public,appropriate,NA,,critical,2,painting-obj,The gallery exhibited modern Spanish paintings.,SVO,show-in-public sense forced by +gallery subj + 'modern Spanish paintings',CRITICAL: gallery/paintings maximally canonical.,,,,,,,,,,,,,,,,,,
uvlt_3k_t06_i03_app,uvlt_3k_t06_i03,exhibit,3K,verb,show in public,appropriate,NA,,critical,3,artist-subj,Artists exhibit their work every year.,SVO-temporal,show-in-public sense forced by 'artists exhibit their work every year',CRITICAL: artist+work is textbook exhibit pair.,,,,,,,,,,,,,,,,,,
uvlt_3k_t06_i03_inapp,uvlt_3k_t06_i03,exhibit,3K,verb,show in public,inappropriate,b_collocation,b_collocation,critical,1,draft-v1,The museum exhibits ancient Greek dinners.,SVO,exhibit + 'dinners' non-collocate (exhibit art/paintings/sculpture/work/artifacts standard),CRITICAL item. Reviewer flag.,,,,,,,,,,,,,,,,,,
uvlt_3k_t06_i03_inapp,uvlt_3k_t06_i03,exhibit,3K,verb,show in public,inappropriate,b_collocation,b_collocation,critical,2,object-collocate,The gallery exhibited modern Spanish laughter.,SVO,'exhibit laughter' non-collocate; exhibit art/paintings/sculpture/work/artifacts standard,CRITICAL: laughter (-display-object) blocks the metonymic reading 'exhibit [artist]'s laughter' since gallery context rules out human-subject metonymy.,,,,,,,,,,,,,,,,,,
uvlt_3k_t06_i03_inapp,uvlt_3k_t06_i03,exhibit,3K,verb,show in public,inappropriate,b_collocation,b_collocation,critical,3,object-collocate-2,Artists exhibit their thunder every year.,SVO-temporal,'exhibit thunder' non-collocate; exhibit + artwork/craft/display-item/possession standard,"CRITICAL: thunder (natural phenomenon, -ownable, -artifact) blocks any possessive-exhibit metaphor such as 'their voice'.",,,,,,,,,,,,,,,,,,
uvlt_3k_t07_i01_app,uvlt_3k_t07_i01,capture,3K,verb,catch,appropriate,NA,,careful,1,draft-v1,The police captured the escaped prisoner.,SVO,catch sense forced by 'police captured' + 'escaped prisoner',minority-sense (capture moment/beauty idiom). Foil could be rescued by 'capture a sunrise (photo)' idiom. Reviewer flag.,,,,,,,,,,,,,,,,,,
uvlt_3k_t07_i01_app,uvlt_3k_t07_i01,capture,3K,verb,catch,appropriate,NA,,careful,2,enemy-frame,Soldiers captured the enemy base quickly.,SVO-adv,catch sense forced by +military subj + 'enemy base',minority 'capture moment' rescue risk.,,,,,,,,,,,,,,,,,,
uvlt_3k_t07_i01_app,uvlt_3k_t07_i01,capture,3K,verb,catch,appropriate,NA,,careful,3,runaway-frame,They captured the runaway horse yesterday.,SVO-temporal,catch sense forced by 'captured the runaway horse yesterday',,,,,,,,,,,,,,,,,,,
uvlt_3k_t07_i01_inapp,uvlt_3k_t07_i01,capture,3K,verb,catch,inappropriate,b_collocation,b_collocation,careful,1,draft-v1,The police captured the escaped sunrise.,SVO,capture + 'sunrise' as direct obj in this sense non-collocate (capture thief/prisoner/fugitive/town/fort standard for catch sense),minority-sense (capture moment/beauty idiom). Foil could be rescued by 'capture a sunrise (photo)' idiom. Reviewer flag.,,,,,,,,,,,,,,,,,,
uvlt_3k_t07_i01_inapp,uvlt_3k_t07_i01,capture,3K,verb,catch,inappropriate,b_collocation,b_collocation,careful,2,object-collocate,Soldiers captured the enemy sunrise quickly.,SVO-adv,'capture the enemy sunrise' non-collocate catch sense; capture thief/prisoner/town/base standard,,,,,,,,,,,,,,,,,,,
uvlt_3k_t07_i01_inapp,uvlt_3k_t07_i01,capture,3K,verb,catch,inappropriate,b_collocation,b_collocation,careful,3,object-collocate-2,They captured the runaway rainbow yesterday.,SVO-temporal,'capture the runaway rainbow' non-collocate catch sense; capture fugitive/animal/thief standard,,,,,,,,,,,,,,,,,,,
uvlt_3k_t07_i02_app,uvlt_3k_t07_i02,proceed,3K,verb,go on,appropriate,NA,,routine,1,draft-v1,They proceeded to the next room.,SV-PP,go-on sense forced by 'to the next room' (physical movement),mild — could read as b: proceed to next song (in playlist) is natural. Weak foil; reviewer flag.,,,,,,,,,,,,,,,,,,
uvlt_3k_t07_i02_app,uvlt_3k_t07_i02,proceed,3K,verb,go on,appropriate,NA,,routine,2,corridor-frame,They proceeded down the narrow corridor.,SV-PP,go-on sense forced by 'proceeded down the narrow corridor' (physical movement),weak foil risk noted.,,,,,,,,,,,,,,,,,,
uvlt_3k_t07_i02_app,uvlt_3k_t07_i02,proceed,3K,verb,go on,appropriate,NA,,routine,3,exit-frame,We proceeded toward the main exit.,SV-PP,go-on sense forced by 'proceeded toward the main exit' (physical movement),,,,,,,,,,,,,,,,,,,
uvlt_3k_t07_i02_inapp,uvlt_3k_t07_i02,proceed,3K,verb,go on,inappropriate,b_collocation,b_collocation,routine,1,draft-v1,They proceeded to the next song.,SV-PP,proceed to + 'song' non-collocate (proceed to + next step/room/area/phase/level standard),mild — could read as b: proceed to next song (in playlist) is natural. Weak foil; reviewer flag.,,,,,,,,,,,,,,,,,,
uvlt_3k_t07_i02_inapp,uvlt_3k_t07_i02,proceed,3K,verb,go on,inappropriate,b_collocation,b_collocation,routine,2,prep-collocate,They proceeded down the narrow promise.,SV-PP,'proceed down a promise' non-collocate; proceed down/along + physical path standard,,,,,,,,,,,,,,,,,,,
uvlt_3k_t07_i02_inapp,uvlt_3k_t07_i02,proceed,3K,verb,go on,inappropriate,b_collocation,b_collocation,routine,3,prep-collocate-2,We proceeded toward the main rainbow.,SV-PP,'proceed toward a rainbow' non-collocate physical-movement sense; proceed toward + destination standard,,,,,,,,,,,,,,,,,,,
uvlt_3k_t08_i01_app,uvlt_3k_t08_i01,persist,3K,verb,continue to happen,appropriate,NA,,critical,1,draft-v1,The heavy rain persisted for three days.,SV-PP,continue-to-happen sense forced by 'heavy rain persisted for three days',"CRITICAL item. FAIL-MODE-4 risk: oddness at for+triangles, not persist. Reviewer flag.",,,,,,,,,,,,,,,,,,
uvlt_3k_t08_i01_app,uvlt_3k_t08_i01,persist,3K,verb,continue to happen,appropriate,NA,,critical,2,noise-frame,The loud noise persisted all night.,SV-temporal,continue-to-happen sense forced by +perceivable 'loud noise' + 'persisted all night',CRITICAL: matched with time-unit adjunct to block fail-mode-4.,,,,,,,,,,,,,,,,,,
uvlt_3k_t08_i01_app,uvlt_3k_t08_i01,persist,3K,verb,continue to happen,appropriate,NA,,critical,3,cough-frame,His strong cough persisted through winter.,SV-PP,continue-to-happen sense forced by +condition 'strong cough' + 'persisted through winter',CRITICAL: condition+through+season is prototypical persist frame.,,,,,,,,,,,,,,,,,,
uvlt_3k_t08_i01_inapp,uvlt_3k_t08_i01,persist,3K,verb,continue to happen,inappropriate,b_collocation,b_collocation,critical,1,draft-v1,The heavy rain persisted for three triangles.,SV-PP,persisted for + 'triangles' non-collocate duration unit (hours/days/weeks/months/years standard),"CRITICAL item. FAIL-MODE-4 risk: oddness at for+triangles, not persist. Reviewer flag.",,,,,,,,,,,,,,,,,,
uvlt_3k_t08_i01_inapp,uvlt_3k_t08_i01,persist,3K,verb,continue to happen,inappropriate,b_collocation,b_collocation,critical,2,object-collocate,The loud noise persisted all triangle.,SV-temporal,persisted all + 'triangle' non-collocate temporal unit; persisted all + night/day/week/year standard,"CRITICAL: swap is in direct duration-complement of persist (adverbial), not elsewhere in the sentence — blocks fail-mode-4 attribution to unrelated words.",,,,,,,,,,,,,,,,,,
uvlt_3k_t08_i01_inapp,uvlt_3k_t08_i01,persist,3K,verb,continue to happen,inappropriate,b_collocation,b_collocation,critical,3,prep-collocate,His strong cough persisted through rainbow.,SV-PP,'persisted through a rainbow' non-collocate; persist through + duration/season/event standard,CRITICAL: rainbow as prep-object of persist-through blocks fail-mode-4 since persist's prepositional argument is directly semantically ill-formed.,,,,,,,,,,,,,,,,,,
uvlt_3k_t08_i02_app,uvlt_3k_t08_i02,exceed,3K,verb,goes beyond the limit,appropriate,NA,,routine,1,draft-v1,The cost exceeded our original estimate.,SVO,goes-beyond-limit sense forced by 'cost exceeded' + 'estimate',,,,,,,,,,,,,,,,,,,
uvlt_3k_t08_i02_app,uvlt_3k_t08_i02,exceed,3K,verb,goes beyond the limit,appropriate,NA,,routine,2,limit-obj,The price exceeded our original limit.,SVO,goes-beyond-limit sense forced by 'price exceeded our original limit',,,,,,,,,,,,,,,,,,,
uvlt_3k_t08_i02_app,uvlt_3k_t08_i02,exceed,3K,verb,goes beyond the limit,appropriate,NA,,routine,3,expectation-obj,Her test score exceeded every expectation.,SVO,goes-beyond-limit sense forced by 'test score exceeded every expectation',,,,,,,,,,,,,,,,,,,
uvlt_3k_t08_i02_inapp,uvlt_3k_t08_i02,exceed,3K,verb,goes beyond the limit,inappropriate,b_collocation,b_collocation,routine,1,draft-v1,The cost exceeded our original breakfast.,SVO,exceed + 'breakfast' as obj non-collocate (exceed expectations/limits/budget/estimates/target standard),,,,,,,,,,,,,,,,,,,
uvlt_3k_t08_i02_inapp,uvlt_3k_t08_i02,exceed,3K,verb,goes beyond the limit,inappropriate,b_collocation,b_collocation,routine,2,object-collocate,The price exceeded our original rainbow.,SVO,'exceed rainbow' non-collocate; exceed expectations/limits/budget/estimate/target standard,,,,,,,,,,,,,,,,,,,
uvlt_3k_t08_i02_inapp,uvlt_3k_t08_i02,exceed,3K,verb,goes beyond the limit,inappropriate,b_collocation,b_collocation,routine,3,object-collocate-2,Her test score exceeded every thunder.,SVO,'exceed thunder' non-collocate; exceed + measurable-target noun standard,,,,,,,,,,,,,,,,,,,
uvlt_3k_t09_i01_app,uvlt_3k_t09_i01,approximate,3K,adjective,almost exact,appropriate,NA,,critical,1,draft-v1,Please give an approximate cost today.,SVO,almost-exact sense forced by 'give an' + 'cost',CRITICAL item. Reviewer flag.,,,,,,,,,,,,,,,,,,
uvlt_3k_t09_i01_app,uvlt_3k_t09_i01,approximate,3K,adjective,almost exact,appropriate,NA,,critical,2,time-head,The approximate time is three hours.,SVC,almost-exact sense forced by 'approximate time' + 'is three hours',CRITICAL: matched with quantity-head noun.,,,,,,,,,,,,,,,,,,
uvlt_3k_t09_i01_app,uvlt_3k_t09_i01,approximate,3K,adjective,almost exact,appropriate,NA,,critical,3,weight-head,She gave an approximate weight estimate.,SVO,almost-exact sense forced by 'approximate weight estimate',CRITICAL: matched with measurement-head noun.,,,,,,,,,,,,,,,,,,
uvlt_3k_t09_i01_inapp,uvlt_3k_t09_i01,approximate,3K,adjective,almost exact,inappropriate,a_selectional,b_collocation,critical,1,draft-v1,Please give an approximate cousin today.,SVO,approximate + 'cousin' non-collocate (approximate number/cost/time/size/value/age/weight standard),CRITICAL item. Reviewer flag.,,,,,,,,,,,,,,,,,,
uvlt_3k_t09_i01_inapp,uvlt_3k_t09_i01,approximate,3K,adjective,almost exact,inappropriate,a_selectional,b_collocation,critical,2,modifier-collocate,The approximate rainbow is three hours.,SVC,'approximate rainbow' non-collocate; approximate + number/time/size/cost/weight/age standard,"CRITICAL: rainbow (natural phenomenon, not measurable-quantity) unambiguously blocks approximate as modifier.",,,,,,,,,,,,,,,,,,
uvlt_3k_t09_i01_inapp,uvlt_3k_t09_i01,approximate,3K,adjective,almost exact,inappropriate,a_selectional,b_collocation,critical,3,modifier-collocate-2,She gave an approximate thunder estimate.,SVO,'approximate thunder' non-collocate; approximate + quantifiable-noun head standard,CRITICAL: thunder is not a quantity-noun; 'approximate' requires +measurable head.,,,,,,,,,,,,,,,,,,
uvlt_3k_t09_i02_app,uvlt_3k_t09_i02,prior,3K,adjective,earlier,appropriate,NA,,careful,1,draft-v1,His prior experience helped him greatly.,SVO,earlier sense forced by 'prior experience' + 'helped',,,,,,,,,,,,,,,,,,,
uvlt_3k_t09_i02_app,uvlt_3k_t09_i02,prior,3K,adjective,earlier,appropriate,NA,,careful,2,knowledge-frame,Her prior knowledge made everything easier.,SVC,earlier sense forced by 'prior knowledge' + 'made everything easier',,,,,,,,,,,,,,,,,,,
uvlt_3k_t09_i02_app,uvlt_3k_t09_i02,prior,3K,adjective,earlier,appropriate,NA,,careful,3,approval-frame,He needed prior approval from management.,SVO-PP,earlier sense forced by 'needed prior approval from management',,,,,,,,,,,,,,,,,,,
uvlt_3k_t09_i02_inapp,uvlt_3k_t09_i02,prior,3K,adjective,earlier,inappropriate,a_selectional,b_collocation,careful,1,draft-v1,His prior breakfast helped him greatly.,SVO,prior + 'breakfast' non-collocate (prior experience/knowledge/notice/approval/arrangement/engagement standard),,,,,,,,,,,,,,,,,,,
uvlt_3k_t09_i02_inapp,uvlt_3k_t09_i02,prior,3K,adjective,earlier,inappropriate,a_selectional,b_collocation,careful,2,modifier-collocate,Her prior rainbow made everything easier.,SVC,'prior rainbow' non-collocate; prior + experience/knowledge/notice/approval/arrangement standard,,,,,,,,,,,,,,,,,,,
uvlt_3k_t09_i02_inapp,uvlt_3k_t09_i02,prior,3K,adjective,earlier,inappropriate,a_selectional,b_collocation,careful,3,modifier-collocate-2,He needed prior thunder from management.,SVO-PP,'prior thunder' non-collocate; prior + formal-action/document head standard,,,,,,,,,,,,,,,,,,,
uvlt_3k_t09_i03_app,uvlt_3k_t09_i03,frequent,3K,adjective,happening often,appropriate,NA,,routine,1,draft-v1,The frequent rain damaged our garden.,SVO,happening-often sense forced by 'frequent rain' + 'damaged garden',,,,,,,,,,,,,,,,,,,
uvlt_3k_t09_i03_app,uvlt_3k_t09_i03,frequent,3K,adjective,happening often,appropriate,NA,,routine,2,visit-frame,Her frequent visits pleased her grandmother.,SVO,happening-often sense forced by 'frequent visits pleased her grandmother',,,,,,,,,,,,,,,,,,,
uvlt_3k_t09_i03_app,uvlt_3k_t09_i03,frequent,3K,adjective,happening often,appropriate,NA,,routine,3,stop-frame,They made frequent stops along the road.,SVO-PP,happening-often sense forced by 'made frequent stops along the road',,,,,,,,,,,,,,,,,,,
uvlt_3k_t09_i03_inapp,uvlt_3k_t09_i03,frequent,3K,adjective,happening often,inappropriate,a_selectional,b_collocation,routine,1,draft-v1,The frequent dream damaged our garden.,SVO,frequent + 'dream' non-collocate (frequent visitor/flyer/use/rain/stops/trips standard),,,,,,,,,,,,,,,,,,,
uvlt_3k_t09_i03_inapp,uvlt_3k_t09_i03,frequent,3K,adjective,happening often,inappropriate,a_selectional,b_collocation,routine,2,modifier-collocate,Her frequent rainbows pleased her grandmother.,SVO,'frequent rainbow' non-collocate; frequent + visitor/flyer/rain/trip/stop standard,,,,,,,,,,,,,,,,,,,
uvlt_3k_t09_i03_inapp,uvlt_3k_t09_i03,frequent,3K,adjective,happening often,inappropriate,a_selectional,b_collocation,routine,3,modifier-collocate-2,They made frequent thunders along the road.,SVO-PP,'frequent thunder' non-collocate; frequent + countable-repeatable-event standard,,,,,,,,,,,,,,,,,,,
uvlt_3k_t10_i01_app,uvlt_3k_t10_i01,consistent,3K,adjective,not changing,appropriate,NA,,careful,1,draft-v1,Her grades have been consistent recently.,SVC,not-changing sense forced by 'grades have been consistent',grammatical oddness: copula+pl N needs article. Iteration 3.,,,,,,,,,,,,,,,,,,
uvlt_3k_t10_i01_app,uvlt_3k_t10_i01,consistent,3K,adjective,not changing,appropriate,NA,,careful,2,quality-frame,Her work showed consistent quality lately.,SVO-temporal,not-changing sense forced by 'consistent quality' + 'showed' + 'lately',,,,,,,,,,,,,,,,,,,
uvlt_3k_t10_i01_app,uvlt_3k_t10_i01,consistent,3K,adjective,not changing,appropriate,NA,,careful,3,results-frame,The team delivered consistent results daily.,SVO-adv,not-changing sense forced by 'delivered consistent results daily',,,,,,,,,,,,,,,,,,,
uvlt_3k_t10_i01_inapp,uvlt_3k_t10_i01,consistent,3K,adjective,not changing,inappropriate,a_selectional,b_collocation,careful,1,draft-v1,Her grades have been consistent apples.,SVC,consistent + 'apples' non-collocate; consistent quality/results/performance/approach/message standard,grammatical oddness: copula+pl N needs article. Iteration 3.,,,,,,,,,,,,,,,,,,
uvlt_3k_t10_i01_inapp,uvlt_3k_t10_i01,consistent,3K,adjective,not changing,inappropriate,a_selectional,b_collocation,careful,2,modifier-collocate,Her work showed consistent laughter lately.,SVO-temporal,'consistent laughter' non-collocate; consistent + quality/results/performance/approach/message standard,,,,,,,,,,,,,,,,,,,
uvlt_3k_t10_i01_inapp,uvlt_3k_t10_i01,consistent,3K,adjective,not changing,inappropriate,a_selectional,b_collocation,careful,3,modifier-collocate-2,The team delivered consistent rainbows daily.,SVO-adv,'consistent rainbow' non-collocate; consistent + measurable-output standard,,,,,,,,,,,,,,,,,,,
uvlt_3k_t10_i03_app,uvlt_3k_t10_i03,mutual,3K,adjective,shared,appropriate,NA,,careful,1,draft-v1,Their mutual respect grew over time.,SVO,shared sense forced by 'mutual respect' + 'grew',,,,,,,,,,,,,,,,,,,
uvlt_3k_t10_i03_app,uvlt_3k_t10_i03,mutual,3K,adjective,shared,appropriate,NA,,careful,2,interest-frame,They shared a mutual interest today.,SVO-temporal,shared sense forced by 'shared a mutual interest today',,,,,,,,,,,,,,,,,,,
uvlt_3k_t10_i03_app,uvlt_3k_t10_i03,mutual,3K,adjective,shared,appropriate,NA,,careful,3,friend-frame,Our mutual friend joined the meeting.,SVO,shared sense forced by 'our mutual friend joined the meeting',,,,,,,,,,,,,,,,,,,
